TCGA-55-6971    0.474235
TCGA-55-6972    0.508058
TCGA-55-6975    0.504397
TCGA-55-6978    0.481151
TCGA-55-6979    0.49358
TCGA-55-6980    0.499849
TCGA-55-6981    0.498189
TCGA-55-6982    0.494748
TCGA-55-6983    0.507272
TCGA-55-6984    0.500974
TCGA-55-6985    0.492915
TCGA-55-6986    0.486548
TCGA-55-6987    0.490702
TCGA-55-7227    0.494364
TCGA-55-7281    0.493339
TCGA-55-7283    0.493461
TCGA-55-7284    0.482885
TCGA-55-7570    0.489712
TCGA-55-7573    0.492992
TCGA-55-7574    0.486039
TCGA-55-7576    0.492192
TCGA-55-7724    0.487685
TCGA-55-7725    0.490484
TCGA-55-7726    0.487653
TCGA-55-7727    0.491514
TCGA-55-7728    0.504077
TCGA-55-7815    0.497161
TCGA-55-7816    0.488001
TCGA-55-7903    0.4926
TCGA-55-7907    0.49024
TCGA-55-7910    0.489787
TCGA-55-7911    0.492667
TCGA-55-7913    0.495924
TCGA-55-7914    0.488522
TCGA-55-7994    0.505072
TCGA-55-7995    0.495741
TCGA-55-8085    0.485077
TCGA-55-8087    0.500442
TCGA-55-8089    0.484891
TCGA-55-8090    0.498622
TCGA-55-8091    0.495831
TCGA-55-8092    0.485929
TCGA-55-8094    0.494364
TCGA-55-8096    0.496606
TCGA-55-8097    0.485245
TCGA-55-8203    0.497778
TCGA-55-8204    0.487883
TCGA-55-8205    0.492855
TCGA-55-8206    0.505315
TCGA-55-8208    0.487431
TCGA-55-8299    0.495045
TCGA-55-8301    0.505548
TCGA-55-8302    0.498321
TCGA-55-8505    0.483742
TCGA-55-8506    0.50079
TCGA-55-8507    0.49251
TCGA-55-8508    0.497167
TCGA-55-8510    0.494712
TCGA-55-8511    0.48688
TCGA-55-8512    0.477565
TCGA-55-8513    0.500758
TCGA-55-8514    0.496864
TCGA-55-8614    0.499562
TCGA-55-8615    0.487842
TCGA-55-8616    0.485136
TCGA-55-8619    0.495486
TCGA-55-8620    0.480238
TCGA-55-8621    0.485181
TCGA-55-A48X    0.497564
TCGA-55-A48Y    0.496397
TCGA-55-A48Z    0.506612
TCGA-55-A490    0.4897
TCGA-55-A491    0.481848
TCGA-55-A492    0.496168
TCGA-55-A493    0.494204
TCGA-55-A494    0.478542
TCGA-55-A4DF    0.489852
TCGA-55-A4DG    0.506213
TCGA-55-A57B    0.513338
TCGA-62-A46O    0.48369
TCGA-62-A46R    0.496318
TCGA-62-A46S    0.498231
TCGA-62-A46U    0.50059
TCGA-62-A46V    0.512486
TCGA-62-A470    0.490946
TCGA-62-A471    0.496145
TCGA-62-A472    0.487201
TCGA-64-1676    0.485888
TCGA-64-1677    0.507152
TCGA-64-1678    0.495023
TCGA-64-1679    0.491902
TCGA-64-1680    0.501697
TCGA-64-1681    0.486409
TCGA-64-5774    0.487766
TCGA-64-5775    0.493979
TCGA-64-5778    0.486901
TCGA-64-5779    0.49802
TCGA-64-5781    0.494709
TCGA-64-5815    0.506036
TCGA-67-3770    0.497377
TCGA-67-3771    0.493048
TCGA-67-3772    0.483504
TCGA-67-3773    0.49868
TCGA-67-3774    0.495219
TCGA-67-6215    0.493351
TCGA-67-6216    0.50381
TCGA-67-6217    0.492672
TCGA-69-7760    0.498426
TCGA-69-7761    0.492596
TCGA-69-7763    0.49939
TCGA-69-7764    0.494888
TCGA-69-7765    0.489574
TCGA-69-7973    0.489822
TCGA-69-7974    0.501797
TCGA-69-7978    0.490302
TCGA-69-7979    0.509071
TCGA-69-7980    0.498267
TCGA-69-8253    0.48613
TCGA-69-8254    0.500512
TCGA-69-8255    0.491359
TCGA-69-8453    0.508032
TCGA-69-A59K    0.495285
TCGA-71-6725    0.49862
TCGA-71-8520    0.483064
TCGA-73-4658    0.493227
TCGA-73-4659    0.475456
TCGA-73-4662    0.502263
TCGA-73-4666    0.480691
TCGA-73-4668    0.501102
TCGA-73-4670    0.491952
TCGA-73-4675    0.50235
TCGA-73-4676    0.494752
TCGA-73-4677    0.480894
TCGA-73-7498    0.498952
TCGA-73-7499    0.494116
TCGA-73-A9RS    0.515833
TCGA-75-5122    0.500469
TCGA-75-5125    0.507667
TCGA-75-5126    0.503138
TCGA-75-5146    0.507954
TCGA-75-5147    0.503722
TCGA-75-6203    0.502301
TCGA-75-6205    0.507323
TCGA-75-6206    0.501101
TCGA-75-6207    0.500735
TCGA-75-6211    0.498735
TCGA-75-6212    0.501701
TCGA-75-6214    0.508965
TCGA-75-7025    0.500459
TCGA-75-7027    0.509588
TCGA-75-7030    0.494589
TCGA-75-7031    0.500789
TCGA-78-7145    0.508617
TCGA-78-7146    0.511359
TCGA-78-7147    0.493672
TCGA-78-7148    0.509069
TCGA-78-7149    0.525855
TCGA-78-7150    0.504429
TCGA-78-7152    0.502082
TCGA-78-7153    0.504059
TCGA-78-7154    0.511607
TCGA-78-7155    0.494798
TCGA-78-7156    0.513767
TCGA-78-7158    0.510451
TCGA-78-7159    0.494586
TCGA-78-7160    0.496358
TCGA-78-7161    0.509157
TCGA-78-7163    0.498212
TCGA-78-7166    0.510595
TCGA-78-7167    0.492985
TCGA-78-7220    0.507259
TCGA-78-7535    0.509782
TCGA-78-7536    0.495413
TCGA-78-7537    0.513141
TCGA-78-7539    0.512077
TCGA-78-7540    0.502327
TCGA-78-7542    0.505847
TCGA-78-7633    0.492507
TCGA-78-8640    0.515201
TCGA-78-8648    0.518521
TCGA-78-8655    0.499643
TCGA-78-8660    0.513924
TCGA-78-8662    0.513575
TCGA-80-5607    0.506811
TCGA-80-5608    0.502769
TCGA-80-5611    0.500701
TCGA-83-5908    0.502381
TCGA-86-6562    0.5081
TCGA-86-6851    0.494657
TCGA-86-7701    0.507032
TCGA-86-7711    0.501923
TCGA-86-7713    0.50877
TCGA-86-7714    0.517331
TCGA-86-7953    0.506527
TCGA-86-7954    0.493431
TCGA-86-7955    0.505885
TCGA-86-8054    0.501903
TCGA-86-8055    0.49893
TCGA-86-8056    0.50492
TCGA-86-8073    0.506002
TCGA-86-8074    0.511679
TCGA-86-8075    0.506474
TCGA-86-8076    0.502128
TCGA-86-8278    0.499171
TCGA-86-8279    0.504282
TCGA-86-8280    0.510915
TCGA-86-8281    0.519153
TCGA-86-8358    0.509233
TCGA-86-8359    0.486184
TCGA-86-8585    0.499534
TCGA-86-8668    0.508917
TCGA-86-8669    0.500686
TCGA-86-8671    0.50969
TCGA-86-8672    0.50815
TCGA-86-8673    0.506833
TCGA-86-8674    0.510086
TCGA-86-A456    0.499711
TCGA-86-A4D0    0.493619
TCGA-86-A4JF    0.517205
TCGA-86-A4P7    0.505202
TCGA-86-A4P8    0.494001
TCGA-91-A4BC    0.504558
TCGA-91-A4BD    0.501391
TCGA-93-7347    0.495932
TCGA-93-7348    0.500281
TCGA-93-8067    0.50517
TCGA-93-A4JN    0.490885
TCGA-93-A4JO    0.507578
TCGA-93-A4JP    0.527511
TCGA-93-A4JQ    0.490036
TCGA-95-7039    0.492564
TCGA-95-7043    0.50621
TCGA-95-7562    0.510885
TCGA-95-7567    0.503458
TCGA-95-7944    0.507919
TCGA-95-7947    0.509139
TCGA-95-7948    0.503873
TCGA-95-8039    0.509984
TCGA-95-8494    0.506758
TCGA-95-A4VK    0.495941
TCGA-95-A4VN    0.50331
TCGA-95-A4VP    0.51111
TCGA-97-7546    0.492555
TCGA-97-7547    0.507481
TCGA-97-7552    0.502872
TCGA-97-7553    0.507477
TCGA-97-7554    0.506542
TCGA-97-7937    0.493266
TCGA-97-7938    0.503618
TCGA-97-7941    0.494063
TCGA-97-8171    0.517091
TCGA-97-8172    0.505269
TCGA-97-8175    0.500681
TCGA-97-8177    0.50351
TCGA-97-8179    0.501207
TCGA-97-8552    0.504538
TCGA-97-A4LX    0.494681
TCGA-97-A4M0    0.512238
TCGA-97-A4M1    0.492226
TCGA-97-A4M2    0.505479
TCGA-97-A4M3    0.505461
TCGA-97-A4M5    0.50132
TCGA-97-A4M6    0.494686
TCGA-97-A4M7    0.502168
TCGA-99-7458    0.508046
TCGA-99-8025    0.50375
TCGA-99-8028    0.493246
TCGA-99-8032    0.511335
TCGA-99-8033    0.504113
TCGA-99-AA5R    0.505945
TCGA-J2-8192    0.511822
TCGA-J2-8194    0.505907
TCGA-J2-A4AD    0.519228
TCGA-J2-A4AE    0.499595
TCGA-J2-A4AG    0.506515
TCGA-L4-A4E5    0.501651
TCGA-L4-A4E6    0.515947
TCGA-L9-A443    0.493679
TCGA-L9-A444    0.503811
TCGA-L9-A50W    0.50411
TCGA-L9-A5IP    0.497548
TCGA-L9-A743    0.504738
TCGA-L9-A7SV    0.519889
TCGA-L9-A8F4    0.504942
TCGA-MN-A4N1    0.508097
TCGA-MN-A4N4    0.506808
TCGA-MN-A4N5    0.495233
TCGA-MP-A4SV    0.505515
TCGA-MP-A4SW    0.487725
TCGA-MP-A4SY    0.500713
TCGA-MP-A4T2    0.507401
TCGA-MP-A4T4    0.517178
TCGA-MP-A4T6    0.500476
TCGA-MP-A4T7    0.501222
TCGA-MP-A4T8    0.503538
TCGA-MP-A4T9    0.500355
TCGA-MP-A4TA    0.492701
TCGA-MP-A4TC    0.505194
TCGA-MP-A4TD    0.504811
TCGA-MP-A4TE    0.510652
TCGA-MP-A4TF    0.492983
TCGA-MP-A4TH    0.503662
TCGA-MP-A4TI    0.498312
